alert_id,run_id,generated_utc,category,alert_type,severity,resource_type,resource_id,metric_name,observed_value,threshold_value,message,recommended_action,evidence_json,severity_rank
3d343bfea99cf606ccc6,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Prediction Drift,operational_output_shift,Warning,model_output,prediction_confidence,prediction_confidence,,0.1,"Prediction Confidence is classified as Warning; reference mean=None, current mean=None.","Increase monitoring frequency, investigate the affected evidence and prepare a controlled retraining assessment.","{""current_count"": 0, ""current_mean"": null, ""health_score"": 70.0, ""ks_p_value"": null, ""ks_statistic"": null, ""notes"": ""The operational metric is unavailable in one or both datasets."", ""psi"": null, ""reference_count"": 0, ""reference_mean"": null, ""wasserstein_distance"": null}",2
4f660cf5ce3e4d9b9079,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_073,missing_rate_difference,0.07924166713263964,0.03,"sensor_073 is classified as Watch for distribution drift (PSI=0.0582, KS=0.0929, standardised mean shift=0.1399, missing-rate difference=0.0792).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.2781982096906008, ""ks_statistic"": 0.09287124114710321, ""missing_rate_difference"": 0.07924166713263964, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.05821006793674173, ""reference_constant"": false, ""standardised_mean_shift"": 0.1399341261501251}",1
abf6276f2bda40702ed5,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_074,missing_rate_difference,0.07924166713263964,0.03,"sensor_074 is classified as Watch for distribution drift (PSI=0.0382, KS=0.0516, standardised mean shift=0.1109, missing-rate difference=0.0792).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.9213122594975869, ""ks_statistic"": 0.051608034366655064, ""missing_rate_difference"": 0.07924166713263964, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.038244855195451344, ""reference_constant"": false, ""standardised_mean_shift"": 0.11085132959701763}",1
5373ad91b3bc6eadd076,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_248,psi,0.11540179818773758,0.1,"sensor_248 is classified as Watch for distribution drift (PSI=0.1154, KS=0.0708, standardised mean shift=0.0150, missing-rate difference=0.0148).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 94.6, ""ks_p_value"": 0.49643861203595957, ""ks_statistic"": 0.07082477381004415, ""missing_rate_difference"": 0.014840815164624044, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.11540179818773758, ""reference_constant"": false, ""standardised_mean_shift"": 0.015028176958334584}",1
a2a640758efdc9f31f9b,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_347,missing_rate_difference,0.07924166713263964,0.03,"sensor_347 is classified as Watch for distribution drift (PSI=0.0400, KS=0.0563, standardised mean shift=0.1336, missing-rate difference=0.0792).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.8614756365696852, ""ks_statistic"": 0.056345059793335706, ""missing_rate_difference"": 0.07924166713263964, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.040035811999359884, ""reference_constant"": false, ""standardised_mean_shift"": 0.1336011698104827}",1
35fbeabd50cd81b2f0da,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_349,psi,0.10333591810809342,0.1,"sensor_349 is classified as Watch for distribution drift (PSI=0.1033, KS=0.0909, standardised mean shift=0.1276, missing-rate difference=0.0032).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 94.6, ""ks_p_value"": 0.031204357834041203, ""ks_statistic"": 0.09090338278000157, ""missing_rate_difference"": 0.003222838436160856, ""notes"": ""No additional data-quality note."", ""psi"": 0.10333591810809342, ""reference_constant"": false, ""standardised_mean_shift"": 0.12761213744712416}",1
7d6ff4a4d9c6cd9554f2,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_386,psi,0.10158112067004396,0.1,"sensor_386 is classified as Watch for distribution drift (PSI=0.1016, KS=0.0503, standardised mean shift=0.0046, missing-rate difference=0.0148).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 94.6, ""ks_p_value"": 0.878062914512659, ""ks_statistic"": 0.050299401197604815, ""missing_rate_difference"": 0.014840815164624044, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.10158112067004396, ""reference_constant"": false, ""standardised_mean_shift"": 0.00455317702933112}",1
c8a6074d892dc5505dac,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_520,psi,0.102664063858982,0.1,"sensor_520 is classified as Watch for distribution drift (PSI=0.1027, KS=0.0685, standardised mean shift=0.0242, missing-rate difference=0.0148).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 94.6, ""ks_p_value"": 0.5402550744050274, ""ks_statistic"": 0.06848201407404164, ""missing_rate_difference"": 0.014840815164624044, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.102664063858982, ""reference_constant"": false, ""standardised_mean_shift"": 0.02420618001754791}",1
7b11859e91b9cad6e9bf,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_547,missing_rate_difference,0.031465883154315005,0.03,"sensor_547 is classified as Watch for distribution drift (PSI=0.0097, KS=0.0420, standardised mean shift=0.0876, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.8565368250901959, ""ks_statistic"": 0.04197231756286876, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.009670829980809202, ""reference_constant"": false, ""standardised_mean_shift"": 0.0875824106100907}",1
74d3ffa78931929dada4,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_548,missing_rate_difference,0.031465883154315005,0.03,"sensor_548 is classified as Watch for distribution drift (PSI=0.0306, KS=0.0719, standardised mean shift=0.1121, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.2323318456595994, ""ks_statistic"": 0.07185693668633308, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.030627703823770714, ""reference_constant"": false, ""standardised_mean_shift"": 0.11210655917659187}",1
50bbce210f6c7b9c8694,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_549,missing_rate_difference,0.031465883154315005,0.03,"sensor_549 is classified as Watch for distribution drift (PSI=0.0457, KS=0.0676, standardised mean shift=0.0692, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.29672472038402203, ""ks_statistic"": 0.06761708205277761, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.04565154208433308, ""reference_constant"": false, ""standardised_mean_shift"": 0.06920054700914344}",1
9bab3279c72de86789b1,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_550,missing_rate_difference,0.031465883154315005,0.03,"sensor_550 is classified as Watch for distribution drift (PSI=0.0458, KS=0.0576, standardised mean shift=0.0606, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.4935816710768564, ""ks_statistic"": 0.057623138987968336, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.045837183047767766, ""reference_constant"": false, ""standardised_mean_shift"": 0.060563750901398546}",1
fe7f92a94f7f7cfeed8d,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_551,missing_rate_difference,0.031465883154315005,0.03,"sensor_551 is classified as Watch for distribution drift (PSI=0.0502, KS=0.0674, standardised mean shift=0.0161, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.3010789089864082, ""ks_statistic"": 0.06735536263095321, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.05018195898196016, ""reference_constant"": false, ""standardised_mean_shift"": 0.01612439355519102}",1
e15760c7762ff3bff473,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_552,missing_rate_difference,0.031465883154315005,0.03,"sensor_552 is classified as Watch for distribution drift (PSI=0.0486, KS=0.0874, standardised mean shift=0.0807, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.08299062605022475, ""ks_statistic"": 0.08739559264493646, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.048599421469265415, ""reference_constant"": false, ""standardised_mean_shift"": 0.0807082667418999}",1
77bbcb8090744e6d8c71,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_553,missing_rate_difference,0.031465883154315005,0.03,"sensor_553 is classified as Watch for distribution drift (PSI=0.0422, KS=0.0494, standardised mean shift=0.0596, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.6897643118821559, ""ks_statistic"": 0.04939019374714915, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.042175665274961895, ""reference_constant"": false, ""standardised_mean_shift"": 0.059590031373944766}",1
d1f75521014b486e97f4,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_554,missing_rate_difference,0.031465883154315005,0.03,"sensor_554 is classified as Watch for distribution drift (PSI=0.0477, KS=0.0753, standardised mean shift=0.0202, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.1886510788132547, ""ks_statistic"": 0.07526676686781675, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.047725301937387395, ""reference_constant"": false, ""standardised_mean_shift"": 0.020242553697943175}",1
fb7790bdc7658fd2e6d5,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_555,missing_rate_difference,0.031465883154315005,0.03,"sensor_555 is classified as Watch for distribution drift (PSI=0.0664, KS=0.0882, standardised mean shift=0.0790, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.0783164001507481, ""ks_statistic"": 0.0881882286081761, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.06638667533982032, ""reference_constant"": false, ""standardised_mean_shift"": 0.07900010539943415}",1
91e3add7d6523247fed1,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_556,psi,0.10038292800693291,0.1,"sensor_556 is classified as Watch for distribution drift (PSI=0.1004, KS=0.0450, standardised mean shift=0.0118, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 91.9, ""ks_p_value"": 0.7928018906967707, ""ks_statistic"": 0.045000785158265444, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.10038292800693291, ""reference_constant"": false, ""standardised_mean_shift"": 0.01178637566835368}",1
d34395e889118387907a,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_557,missing_rate_difference,0.031465883154315005,0.03,"sensor_557 is classified as Watch for distribution drift (PSI=0.0411, KS=0.0714, standardised mean shift=0.0184, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.23828934399839888, ""ks_statistic"": 0.07143070791364758, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.04111855146999455, ""reference_constant"": false, ""standardised_mean_shift"": 0.018449952615302564}",1
9947191b8e91cd8ae344,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_558,missing_rate_difference,0.031465883154315005,0.03,"sensor_558 is classified as Watch for distribution drift (PSI=0.0512, KS=0.0992, standardised mean shift=0.0764, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.033114514794002556, ""ks_statistic"": 0.09921409396475023, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.051213344864480426, ""reference_constant"": false, ""standardised_mean_shift"": 0.07636458837928621}",1
1d4eb637d8fcccfaa305,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_563,missing_rate_difference,0.05856517606152875,0.03,"sensor_563 is classified as Watch for distribution drift (PSI=0.0436, KS=0.0602, standardised mean shift=0.0092, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.402776758582577, ""ks_statistic"": 0.06022613424932016, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.04362600262575199, ""reference_constant"": false, ""standardised_mean_shift"": 0.00917614874856852}",1
75db75c5cb0c3cf985a2,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_564,missing_rate_difference,0.05856517606152875,0.03,"sensor_564 is classified as Watch for distribution drift (PSI=0.0177, KS=0.0382, standardised mean shift=0.0420, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.9060372955083007, ""ks_statistic"": 0.03817088879347352, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.017726512181897733, ""reference_constant"": false, ""standardised_mean_shift"": 0.041965131426019375}",1
35b6c2ca75b338c04354,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_565,missing_rate_difference,0.05856517606152875,0.03,"sensor_565 is classified as Watch for distribution drift (PSI=0.0234, KS=0.0542, standardised mean shift=0.1289, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.539212437165233, ""ks_statistic"": 0.054172033777014406, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.02338027170903219, ""reference_constant"": false, ""standardised_mean_shift"": 0.12893533703964027}",1
29744450a82d0dca9306,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_566,missing_rate_difference,0.05856517606152875,0.03,"sensor_566 is classified as Watch for distribution drift (PSI=0.0183, KS=0.0391, standardised mean shift=0.0060, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.8903090350185817, ""ks_statistic"": 0.039086875626162865, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.018297677961250463, ""reference_constant"": false, ""standardised_mean_shift"": 0.005954789121721479}",1
8ba8daf9e5eab3a053de,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_567,missing_rate_difference,0.05856517606152875,0.03,"sensor_567 is classified as Watch for distribution drift (PSI=0.0199, KS=0.0654, standardised mean shift=0.1365, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.3042892988245606, ""ks_statistic"": 0.06539287247745806, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.019925906072360944, ""reference_constant"": false, ""standardised_mean_shift"": 0.13654680274163966}",1
29f8270bc07449c87ae3,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_568,missing_rate_difference,0.05856517606152875,0.03,"sensor_568 is classified as Watch for distribution drift (PSI=0.0649, KS=0.0441, standardised mean shift=0.0008, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.7869647425359483, ""ks_statistic"": 0.04406755402891083, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.06488013157801806, ""reference_constant"": false, ""standardised_mean_shift"": 0.0007737949886674773}",1
dc642eb98646bf964396,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_569,missing_rate_difference,0.05856517606152875,0.03,"sensor_569 is classified as Watch for distribution drift (PSI=0.0164, KS=0.0599, standardised mean shift=0.1363, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.4087517427014141, ""ks_statistic"": 0.0599398883641048, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.01643811072145513, ""reference_constant"": false, ""standardised_mean_shift"": 0.13627531387326786}",1
3fa0e47cc2c3872657b6,24cb5deb475e00d9,2026-07-14T11:49:38.611023+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_570,missing_rate_difference,0.05856517606152875,0.03,"sensor_570 is classified as Watch for distribution drift (PSI=0.0407, KS=0.0487, standardised mean shift=0.0031, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.6734939097331176, ""ks_statistic"": 0.04874051810505231, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.04067442795260883, ""reference_constant"": false, ""standardised_mean_shift"": 0.0031495679127530223}",1
