alert_id,run_id,generated_utc,category,alert_type,severity,resource_type,resource_id,metric_name,observed_value,threshold_value,message,recommended_action,evidence_json,severity_rank
2f9f94fd9c0f8a3e3897,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_548,missing_rate_difference,0.031465883154315005,0.03,"sensor_548 is classified as Watch for distribution drift (PSI=0.0306, KS=0.0719, standardised mean shift=0.1121, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.2323318456595994, ""ks_statistic"": 0.07185693668633308, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.030627703823770714, ""reference_constant"": false, ""standardised_mean_shift"": 0.11210655917659187}",1
5d5acd8e36f162573121,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_549,missing_rate_difference,0.031465883154315005,0.03,"sensor_549 is classified as Watch for distribution drift (PSI=0.0457, KS=0.0676, standardised mean shift=0.0692, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.29672472038402203, ""ks_statistic"": 0.06761708205277761, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.04565154208433308, ""reference_constant"": false, ""standardised_mean_shift"": 0.06920054700914344}",1
f6b5a5824cc4e4abca31,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_550,missing_rate_difference,0.031465883154315005,0.03,"sensor_550 is classified as Watch for distribution drift (PSI=0.0458, KS=0.0576, standardised mean shift=0.0606, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.4935816710768564, ""ks_statistic"": 0.057623138987968336, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.045837183047767766, ""reference_constant"": false, ""standardised_mean_shift"": 0.060563750901398546}",1
74385545772de93fadff,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_551,missing_rate_difference,0.031465883154315005,0.03,"sensor_551 is classified as Watch for distribution drift (PSI=0.0502, KS=0.0674, standardised mean shift=0.0161, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.3010789089864082, ""ks_statistic"": 0.06735536263095321, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.05018195898196016, ""reference_constant"": false, ""standardised_mean_shift"": 0.01612439355519102}",1
5b8694d47f6dded43e9a,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_552,missing_rate_difference,0.031465883154315005,0.03,"sensor_552 is classified as Watch for distribution drift (PSI=0.0486, KS=0.0874, standardised mean shift=0.0807, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.08299062605022475, ""ks_statistic"": 0.08739559264493646, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.048599421469265415, ""reference_constant"": false, ""standardised_mean_shift"": 0.0807082667418999}",1
97445f1e3da52e8595f7,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_553,missing_rate_difference,0.031465883154315005,0.03,"sensor_553 is classified as Watch for distribution drift (PSI=0.0422, KS=0.0494, standardised mean shift=0.0596, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.6897643118821559, ""ks_statistic"": 0.04939019374714915, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.042175665274961895, ""reference_constant"": false, ""standardised_mean_shift"": 0.059590031373944766}",1
2f32c62586af90750214,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_554,missing_rate_difference,0.031465883154315005,0.03,"sensor_554 is classified as Watch for distribution drift (PSI=0.0477, KS=0.0753, standardised mean shift=0.0202, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.1886510788132547, ""ks_statistic"": 0.07526676686781675, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.047725301937387395, ""reference_constant"": false, ""standardised_mean_shift"": 0.020242553697943175}",1
add2de230717b3458ddb,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_555,missing_rate_difference,0.031465883154315005,0.03,"sensor_555 is classified as Watch for distribution drift (PSI=0.0664, KS=0.0882, standardised mean shift=0.0790, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.0783164001507481, ""ks_statistic"": 0.0881882286081761, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.06638667533982032, ""reference_constant"": false, ""standardised_mean_shift"": 0.07900010539943415}",1
ef93b64c7a68a7bb496b,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_556,psi,0.10038292800693291,0.1,"sensor_556 is classified as Watch for distribution drift (PSI=0.1004, KS=0.0450, standardised mean shift=0.0118, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 91.9, ""ks_p_value"": 0.7928018906967707, ""ks_statistic"": 0.045000785158265444, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.10038292800693291, ""reference_constant"": false, ""standardised_mean_shift"": 0.01178637566835368}",1
c1dda212205910ba98d3,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_557,missing_rate_difference,0.031465883154315005,0.03,"sensor_557 is classified as Watch for distribution drift (PSI=0.0411, KS=0.0714, standardised mean shift=0.0184, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.23828934399839888, ""ks_statistic"": 0.07143070791364758, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.04111855146999455, ""reference_constant"": false, ""standardised_mean_shift"": 0.018449952615302564}",1
feaed7b5d150e1c52d95,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_558,missing_rate_difference,0.031465883154315005,0.03,"sensor_558 is classified as Watch for distribution drift (PSI=0.0512, KS=0.0992, standardised mean shift=0.0764, missing-rate difference=0.0315).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.033114514794002556, ""ks_statistic"": 0.09921409396475023, ""missing_rate_difference"": 0.031465883154315005, ""notes"": ""Current missingness exceeds reference missingness."", ""psi"": 0.051213344864480426, ""reference_constant"": false, ""standardised_mean_shift"": 0.07636458837928621}",1
6c58da95ced9a0964d08,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_563,missing_rate_difference,0.05856517606152875,0.03,"sensor_563 is classified as Watch for distribution drift (PSI=0.0436, KS=0.0602, standardised mean shift=0.0092, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.402776758582577, ""ks_statistic"": 0.06022613424932016, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.04362600262575199, ""reference_constant"": false, ""standardised_mean_shift"": 0.00917614874856852}",1
ce8e74466524c0b08e72,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_564,missing_rate_difference,0.05856517606152875,0.03,"sensor_564 is classified as Watch for distribution drift (PSI=0.0177, KS=0.0382, standardised mean shift=0.0420, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.9060372955083007, ""ks_statistic"": 0.03817088879347352, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.017726512181897733, ""reference_constant"": false, ""standardised_mean_shift"": 0.041965131426019375}",1
fdb5f02ee72b4af8c676,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_565,missing_rate_difference,0.05856517606152875,0.03,"sensor_565 is classified as Watch for distribution drift (PSI=0.0234, KS=0.0542, standardised mean shift=0.1289, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.539212437165233, ""ks_statistic"": 0.054172033777014406, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.02338027170903219, ""reference_constant"": false, ""standardised_mean_shift"": 0.12893533703964027}",1
14ade2bdbd29c8eb8e59,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_566,missing_rate_difference,0.05856517606152875,0.03,"sensor_566 is classified as Watch for distribution drift (PSI=0.0183, KS=0.0391, standardised mean shift=0.0060, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.8903090350185817, ""ks_statistic"": 0.039086875626162865, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.018297677961250463, ""reference_constant"": false, ""standardised_mean_shift"": 0.005954789121721479}",1
37526f6b387a872f61b1,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_567,missing_rate_difference,0.05856517606152875,0.03,"sensor_567 is classified as Watch for distribution drift (PSI=0.0199, KS=0.0654, standardised mean shift=0.1365, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.3042892988245606, ""ks_statistic"": 0.06539287247745806, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.019925906072360944, ""reference_constant"": false, ""standardised_mean_shift"": 0.13654680274163966}",1
cfb8db1ea654036b49dc,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_568,missing_rate_difference,0.05856517606152875,0.03,"sensor_568 is classified as Watch for distribution drift (PSI=0.0649, KS=0.0441, standardised mean shift=0.0008, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.7869647425359483, ""ks_statistic"": 0.04406755402891083, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.06488013157801806, ""reference_constant"": false, ""standardised_mean_shift"": 0.0007737949886674773}",1
221388878f8653a1c8fe,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_569,missing_rate_difference,0.05856517606152875,0.03,"sensor_569 is classified as Watch for distribution drift (PSI=0.0164, KS=0.0599, standardised mean shift=0.1363, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.4087517427014141, ""ks_statistic"": 0.0599398883641048, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.01643811072145513, ""reference_constant"": false, ""standardised_mean_shift"": 0.13627531387326786}",1
6fcab0dc103951696c0a,7d44f4360ad11644,2026-07-14T13:04:49.092284+00:00,Feature Drift,sensor_distribution_shift,Watch,sensor_feature,sensor_570,missing_rate_difference,0.05856517606152875,0.03,"sensor_570 is classified as Watch for distribution drift (PSI=0.0407, KS=0.0487, standardised mean shift=0.0031, missing-rate difference=0.0586).",Continue deployment with enhanced monitoring and document the observed change for trend analysis.,"{""current_constant"": false, ""feature_health_score"": 97.3, ""ks_p_value"": 0.6734939097331176, ""ks_statistic"": 0.04874051810505231, ""missing_rate_difference"": 0.05856517606152875, ""notes"": ""No additional data-quality note."", ""psi"": 0.04067442795260883, ""reference_constant"": false, ""standardised_mean_shift"": 0.0031495679127530223}",1
