wafer_id,target,status,timestamp,calibrated_failure_probability,prediction_confidence,combined_uncertainty,data_confidence,ood_percentile,missing_sensor_rate,probability_interval_lower,probability_interval_upper,probability_interval_width,uncertainty_adjusted_decision,abstention_reason,failed_neighbour_count,passed_neighbour_count,historical_weighted_failure_rate,historical_raw_failure_rate,mean_similarity,maximum_similarity,historical_evidence_level,positive_shap_total,negative_shap_total,top_risk_features,top_protective_features,explanation_text,model_evidence_strength,prediction_reliability,data_familiarity_score,data_familiarity_band,derived_historical_evidence,evidence_agreement,evidence_conflict_flag,recommended_action,engineering_evidence_narrative,primary_decision_retained,new_failure_probability_created,physical_root_cause_claimed
WF-000196,0,Pass,2008-08-12 04:23:00,0.0824352728077776,0.1408361504996082,0.8591638495003917,0.4350045224793828,0.9640861931364724,0.0466666666666666,0.0625672252924415,0.1354693969106647,0.0729021716182232,Insufficient Evidence,Low confidence and high uncertainty,1,9,0.0143404562285758,0.1,0.1833334790068718,0.8306532896575086,Limited Failure Evidence,0.1849781775136613,0.261692463227947,"sensor_104, sensor_060, sensor_511, sensor_432, sensor_181","sensor_470, sensor_480, sensor_478, sensor_342, sensor_208","The record was assigned to Insufficient Evidence with a calibrated failure probability of 8.24%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_470, sensor_480, sensor_478. The internal prediction-confidence score was 14.08%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Low Reliability,0.03591380686352763,Outside Typical Historical Experience,Limited Historical Failure Evidence,Insufficient Evidence,True,Repeat or verify available measurements and obtain engineering review before making a release decision.,"The primary operational decision is Insufficient Evidence. The retained Beta-calibrated model estimated a failure probability of 8.24%, corresponding to Strong Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 1.43%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_060, sensor_511, sensor_432, sensor_181. Overall evidence status: Insufficient Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001412,0,Pass,2008-10-08 04:47:00,0.0201329162075677,0.4678543914121259,0.5321456085878741,0.8090501019774763,0.363926576217079,0.0177777777777777,0.0197128294852536,0.0250057959632077,0.005292966477954,Low Risk,No abstention,1,9,0.076135445590693,0.1,0.4686540264161806,0.8923274976290431,Limited Failure Evidence,0.1310792610133686,0.3563173562514638,"sensor_489, sensor_082, sensor_065","sensor_034, sensor_104, sensor_060, sensor_478, sensor_317","The record was assigned to Low Risk with a calibrated failure probability of 2.01%. The strongest model contributions increasing risk were sensor_489, sensor_082, sensor_065. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_060. The internal prediction-confidence score was 46.79%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.636073423782921,Familiar,Limited Historical Failure Evidence,Low-Risk Decision with Limited Support,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.01%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 7.61%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_489, sensor_082, sensor_065. Overall evidence status: Low-Risk Decision with Limited Support. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000731,0,Pass,2008-09-04 16:30:00,0.0046567560809824,0.5468644478043551,0.4531355521956449,0.874844018799326,0.2633679169992019,0.0355555555555555,0.0057724254688212,0.0110541105884665,0.0052816851196452,Low Risk,No abstention,1,9,0.0801589192882484,0.1,0.4181503749602865,0.571019523032137,Limited Failure Evidence,0.0619574637771963,0.3944574637771962,,"sensor_214, sensor_104, sensor_032, sensor_060, sensor_352","The record was assigned to Low Risk with a calibrated failure probability of 0.47%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_032. The internal prediction-confidence score was 54.69%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Low-Risk Signal,High Reliability,0.7366320830007981,Familiar,Limited Historical Failure Evidence,Low-Risk Decision with Limited Support,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 0.47%, corresponding to Strong Low-Risk Signal. Prediction reliability is High Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 8.02%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Low-Risk Decision with Limited Support. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001398,0,Pass,2008-10-07 11:16:00,0.1069377987734891,0.1910463014371493,0.8089536985628507,0.4206223286335018,0.980047885075818,0.0177777777777777,0.0961582767567672,0.1477312780559458,0.0515730012991785,Insufficient Evidence,Extreme out-of-distribution evidence,3,7,2.6641067868964327e-16,0.3,7.713837107483136e-07,7.713740051308858e-06,Limited Failure Evidence,0.2053550327658345,0.2492121756229774,"sensor_478, sensor_206, sensor_342, sensor_476, sensor_066","sensor_214, sensor_104, sensor_352, sensor_317","The record was assigned to Insufficient Evidence with a calibrated failure probability of 10.69%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_214, sensor_104, sensor_352. The internal prediction-confidence score was 19.10%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Low Reliability,0.01995211492418203,Outside Typical Historical Experience,Limited Historical Failure Evidence,Insufficient Evidence,True,Repeat or verify available measurements and obtain engineering review before making a release decision.,"The primary operational decision is Insufficient Evidence. The retained Beta-calibrated model estimated a failure probability of 10.69%, corresponding to Strong Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 3 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_478, sensor_206, sensor_342, sensor_476, sensor_066. Overall evidence status: Insufficient Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000069,0,Pass,2008-08-01 12:29:00,0.1550037502939744,0.2080502909361731,0.7919497090638269,0.561292897047087,0.8036711891460495,0.0,0.0924112261975475,0.150443826463579,0.0580326002660315,High Risk,No abstention,0,10,0.0,0.0,0.4473273053197862,0.8904892831133878,No Retrieved Failure Evidence,0.2238421434975267,0.2174850006403838,"sensor_060, sensor_104, sensor_065, sensor_066, sensor_317","sensor_015, sensor_386, sensor_144","The record was assigned to High Risk with a calibrated failure probability of 15.50%. The strongest model contributions increasing risk were sensor_060, sensor_104, sensor_065. Contributions reducing predicted risk were sensor_015, sensor_386, sensor_144. The internal prediction-confidence score was 20.81%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Low Reliability,0.1963288108539505,Unusual,No Retrieved Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 15.50%, corresponding to Strong Risk Signal. Prediction reliability is Low Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_104, sensor_065, sensor_066, sensor_317. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000270,0,Pass,2008-08-18 15:30:00,0.0978985629258668,0.2956679767881815,0.7043320232118184,0.7237625254943689,0.4317637669592977,0.0444444444444444,0.0751176741779058,0.1153292059144831,0.0402115317365773,High Risk,No abstention,0,10,0.0,0.0,0.2950583288334656,0.6742904023824993,No Retrieved Failure Evidence,0.183757936225394,0.2389722219396798,"sensor_060, sensor_034","sensor_032, sensor_104, sensor_201, sensor_206, sensor_478","The record was assigned to High Risk with a calibrated failure probability of 9.79%. The strongest model contributions increasing risk were sensor_060, sensor_034. Contributions reducing predicted risk were sensor_032, sensor_104, sensor_201. The internal prediction-confidence score was 29.57%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.5682362330407023,Familiar,No Retrieved Historical Failure Evidence,Model-Led Risk Evidence,False,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 9.79%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_034. Overall evidence status: Model-Led Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000307,0,Pass,2008-08-19 11:46:00,0.1087341887862489,0.3235004172156148,0.6764995827843852,0.837829209896249,0.0335195530726257,0.0,0.0898771165257144,0.1307511755772607,0.0408740590515463,High Risk,No abstention,1,9,0.0305516528515943,0.1,0.1451825397672284,0.5081711580926805,Limited Failure Evidence,0.2042246507942808,0.245915126984757,"sensor_104, sensor_060, sensor_511","sensor_214, sensor_352, sensor_310, sensor_432, sensor_470","The record was assigned to High Risk with a calibrated failure probability of 10.87%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_511. Contributions reducing predicted risk were sensor_214, sensor_352, sensor_310. The internal prediction-confidence score was 32.35%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.9664804469273743,Very Familiar,Limited Historical Failure Evidence,Model-Led Risk Evidence,False,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 10.87%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 3.06%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_060, sensor_511. Overall evidence status: Model-Led Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001362,0,Pass,2008-10-06 12:42:00,0.0656332363013397,0.3948880345102794,0.6051119654897206,0.6685872129112352,0.7230646448523543,0.0177777777777777,0.0704540234421249,0.0757686821596207,0.0053146587174957,Engineering Review,No abstention,1,9,0.0763786341319415,0.1,0.3879456608883383,0.7113964358118042,Limited Failure Evidence,0.1655370196194076,0.2695608291432171,"sensor_478, sensor_066, sensor_342, sensor_206","sensor_104, sensor_214, sensor_352, sensor_060, sensor_511","The record was assigned to Engineering Review with a calibrated failure probability of 6.56%. The strongest model contributions increasing risk were sensor_478, sensor_066, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_214, sensor_352. The internal prediction-confidence score was 39.49%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.27693535514764567,Unusual,Limited Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 6.56%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 7.64%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_478, sensor_066, sensor_342, sensor_206. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000577,1,Fail,2008-08-30 09:45:00,0.0618579242797185,0.3073449008036745,0.6926550991963254,0.4917357453223375,0.9329608938547486,0.0088888888888888,0.0446180315726251,0.0634315684227736,0.0188135368501485,Engineering Review,No abstention,0,10,0.0,0.0,0.3127193266419121,0.6077050849077086,No Retrieved Failure Evidence,0.149721277594287,0.2606260394990489,sensor_476,"sensor_034, sensor_104, sensor_282, sensor_147, sensor_317","The record was assigned to Engineering Review with a calibrated failure probability of 6.19%. The strongest model contributions increasing risk were sensor_476. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_282. The internal prediction-confidence score was 30.73%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.06703910614525144,Outside Typical Historical Experience,No Retrieved Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 6.19%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_476. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000947,0,Pass,2008-09-20 12:26:00,0.0097998114632629,0.4651473350765884,0.5348526649234115,0.7977213797995921,0.4030327214684757,0.0088888888888888,0.011619702462023,0.0257563221329488,0.0141366196709257,Low Risk,No abstention,1,9,8.603082340320172e-19,0.1,0.1829254651251799,0.8984852806443855,Limited Failure Evidence,0.0880749931566894,0.37155118363288,,"sensor_034, sensor_104, sensor_131, sensor_060, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 0.98%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_131. The internal prediction-confidence score was 46.51%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Low-Risk Signal,Moderate Reliability,0.5969672785315243,Familiar,Limited Historical Failure Evidence,Low-Risk Decision with Limited Support,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 0.98%, corresponding to Strong Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Low-Risk Decision with Limited Support. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000716,0,Pass,2008-09-03 14:29:00,0.0420833264764579,0.3159907752988998,0.6840092247011003,0.5172345481954421,0.74780526735834,0.0088888888888888,0.0377305738021714,0.0566251884627242,0.0188946146605527,Engineering Review,No abstention,0,10,0.0,0.0,0.4371469100956134,0.6198150112031384,No Retrieved Failure Evidence,0.145412110290853,0.2989359198146625,sensor_512,"sensor_034, sensor_104, sensor_060, sensor_511, sensor_389","The record was assigned to Engineering Review with a calibrated failure probability of 4.21%. The strongest model contributions increasing risk were sensor_512. Contributions reducing predicted risk were sensor_034, sensor_104, sensor_060. The internal prediction-confidence score was 31.60%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.25219473264166004,Unusual,No Retrieved Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 4.21%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_512. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001454,0,Pass,2008-10-10 21:07:00,0.0243358776993061,0.3806601133161633,0.6193398866838367,0.6276894564157134,0.5849960095770151,0.0088888888888888,0.0274436493986563,0.0418278922598159,0.0143842428611596,Low Risk,No abstention,3,7,0.326241097958449,0.3,0.5740792555753746,0.8118303403899486,Moderate Failure Evidence,0.1289341696699447,0.3369341696699446,"sensor_478, sensor_206, sensor_342","sensor_104, sensor_032, sensor_352, sensor_060, sensor_511","The record was assigned to Low Risk with a calibrated failure probability of 2.43%. The strongest model contributions increasing risk were sensor_478, sensor_206, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_032, sensor_352. The internal prediction-confidence score was 38.07%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.41500399042298486,Familiar,Strong Historical Failure Evidence,Low-Risk Decision with Historical Conflict,True,Do not rely on automatic release alone. Verify the highlighted evidence before continuing.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.43%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 3 observed failures, with a similarity-weighted historical failure rate of 32.62%; this is classified as Strong Historical Failure Evidence. The principal model-attribution features were sensor_478, sensor_206, sensor_342. Overall evidence status: Low-Risk Decision with Historical Conflict. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000605,0,Pass,2008-08-31 10:36:00,0.0277391866556808,0.4500635305807434,0.5499364694192566,0.8537387603085927,0.1707901037509976,0.0266666666666666,0.0231056077140351,0.0348486673592731,0.011743059645238,Low Risk,No abstention,0,10,0.0,0.0,0.378994346677992,0.9431125813326968,No Retrieved Failure Evidence,0.1235887326102714,0.319207780229319,"sensor_015, sensor_064","sensor_032, sensor_520, sensor_248, sensor_104, sensor_060","The record was assigned to Low Risk with a calibrated failure probability of 2.77%. The strongest model contributions increasing risk were sensor_015, sensor_064. Contributions reducing predicted risk were sensor_032, sensor_520, sensor_248. The internal prediction-confidence score was 45.01%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.8292098962490024,Very Familiar,No Retrieved Historical Failure Evidence,Convergent Low-Risk Evidence,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.77%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_015, sensor_064. Overall evidence status: Convergent Low-Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000519,1,Fail,2008-08-29 06:45:00,0.0920218471522257,0.2390764535929155,0.7609235464070845,0.4565760397268777,0.8818834796488427,0.0177777777777777,0.074090044994988,0.111484151673111,0.0373941066781229,High Risk,No abstention,0,10,0.0,0.0,0.020918319253511,0.0469457278020254,No Retrieved Failure Evidence,0.1833903346837184,0.2464379537313374,"sensor_060, sensor_478, sensor_342, sensor_206, sensor_574","sensor_104, sensor_126, sensor_201, sensor_282, sensor_123","The record was assigned to High Risk with a calibrated failure probability of 9.20%. The strongest model contributions increasing risk were sensor_060, sensor_478, sensor_342. Contributions reducing predicted risk were sensor_104, sensor_126, sensor_201. The internal prediction-confidence score was 23.91%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Low Reliability,0.11811652035115727,Outside Typical Historical Experience,No Retrieved Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 9.20%, corresponding to Strong Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_478, sensor_342, sensor_206, sensor_574. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001100,0,Pass,2008-09-26 05:32:00,0.0283699642967726,0.4531587609690235,0.5468412390309765,0.9269271969495434,0.1707901037509976,0.0177777777777777,0.0299465304533054,0.0481907765246165,0.018244246071311,Low Risk,No abstention,0,10,0.0,0.0,0.4516276506302922,0.6196442999950302,No Retrieved Failure Evidence,0.1171888573293519,0.3106412382817329,,"sensor_104, sensor_060, sensor_029, sensor_130, sensor_478","The record was assigned to Low Risk with a calibrated failure probability of 2.84%. The strongest model contributions increasing risk were no dominant positive sensor contribution. Contributions reducing predicted risk were sensor_104, sensor_060, sensor_029. The internal prediction-confidence score was 45.32%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.8292098962490024,Very Familiar,No Retrieved Historical Failure Evidence,Convergent Low-Risk Evidence,False,Continue processing under standard monitoring.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 2.84%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is very familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were no dominant positive sensor attribution was available. Overall evidence status: Convergent Low-Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-001541,0,Pass,2008-10-15 21:44:00,0.0320251230365045,0.3676310160536518,0.6323689839463482,0.6326734060477077,0.7948922585794094,0.0177777777777777,0.0284793528953675,0.0472679382820983,0.0187885853867307,Low Risk,No abstention,1,9,0.1727384224790922,0.1,0.4497806818609843,0.7769440544623687,Limited Failure Evidence,0.122408970451179,0.3039803990226076,sensor_153,"sensor_214, sensor_131, sensor_104, sensor_352, sensor_126","The record was assigned to Low Risk with a calibrated failure probability of 3.20%. The strongest model contributions increasing risk were sensor_153. Contributions reducing predicted risk were sensor_214, sensor_131, sensor_104. The internal prediction-confidence score was 36.76%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Moderate Low-Risk Signal,Moderate Reliability,0.20510774142059063,Unusual,Moderate Historical Failure Evidence,Low-Risk Decision with Historical Conflict,True,Do not rely on automatic release alone. Verify the highlighted evidence before continuing.,"The primary operational decision is Low Risk. The retained Beta-calibrated model estimated a failure probability of 3.20%, corresponding to Moderate Low-Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 17.27%; this is classified as Moderate Historical Failure Evidence. The principal model-attribution features were sensor_153. Overall evidence status: Low-Risk Decision with Historical Conflict. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000246,0,Pass,2008-08-18 04:12:00,0.1290701768064499,0.3233270058247077,0.6766729941752923,0.6735711625432296,0.3024740622505986,0.0266666666666666,0.0845081094606535,0.1154091122326132,0.0309010027719596,High Risk,No abstention,0,10,0.0,0.0,0.1845988311210019,0.546244063990263,No Retrieved Failure Evidence,0.220394843188418,0.2393234146169895,"sensor_104, sensor_478, sensor_206, sensor_342, sensor_060","sensor_034, sensor_520, sensor_248, sensor_317","The record was assigned to High Risk with a calibrated failure probability of 12.91%. The strongest model contributions increasing risk were sensor_104, sensor_478, sensor_206. Contributions reducing predicted risk were sensor_034, sensor_520, sensor_248. The internal prediction-confidence score was 32.33%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Moderate Reliability,0.6975259377494014,Familiar,No Retrieved Historical Failure Evidence,Model-Led Risk Evidence,False,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 12.91%, corresponding to Strong Risk Signal. Prediction reliability is Moderate Reliability, and the record is familiar relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_478, sensor_206, sensor_342, sensor_060. Overall evidence status: Model-Led Risk Evidence. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000059,1,Fail,2008-07-30 21:16:00,0.1271055599532795,0.1648954744173592,0.8351045255826408,0.4430167597765364,0.968874700718276,0.0,0.0813205509687487,0.1464061916643698,0.065085640695621,High Risk,No abstention,1,9,0.1027902834013755,0.1,0.2844688924225927,0.4584572185391862,Limited Failure Evidence,0.2150011328361524,0.2360011328361523,"sensor_060, sensor_034, sensor_432, sensor_153","sensor_104, sensor_201, sensor_478, sensor_317, sensor_548","The record was assigned to High Risk with a calibrated failure probability of 12.71%. The strongest model contributions increasing risk were sensor_060, sensor_034, sensor_432. Contributions reducing predicted risk were sensor_104, sensor_201, sensor_478. The internal prediction-confidence score was 16.49%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Strong Risk Signal,Low Reliability,0.031125299281724028,Outside Typical Historical Experience,Limited Historical Failure Evidence,High Risk with Reliability Caution,True,Hold for inspection or prioritised engineering assessment before continuing.,"The primary operational decision is High Risk. The retained Beta-calibrated model estimated a failure probability of 12.71%, corresponding to Strong Risk Signal. Prediction reliability is Low Reliability, and the record is outside typical historical experience relative to the development data. The ten retrieved development neighbours contained 1 observed failures, with a similarity-weighted historical failure rate of 10.28%; this is classified as Limited Historical Failure Evidence. The principal model-attribution features were sensor_060, sensor_034, sensor_432, sensor_153. Overall evidence status: High Risk with Reliability Caution. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
WF-000751,0,Pass,2008-09-07 23:33:00,0.0524321923124244,0.2980733616722296,0.7019266383277705,0.5864960539150483,0.7725458898643256,0.0355555555555555,0.0367999235166006,0.0689235419855455,0.0321236184689448,Engineering Review,No abstention,0,10,0.0,0.0,0.2809025634951831,0.4234231744615703,No Retrieved Failure Evidence,0.1558970470081227,0.2855399041509799,"sensor_104, sensor_060, sensor_424, sensor_317","sensor_034, sensor_029, sensor_125, sensor_201, sensor_184","The record was assigned to Engineering Review with a calibrated failure probability of 5.24%. The strongest model contributions increasing risk were sensor_104, sensor_060, sensor_424. Contributions reducing predicted risk were sensor_034, sensor_029, sensor_125. The internal prediction-confidence score was 29.81%. Because SECOM sensors are anonymous, these features must be treated as statistical indicators rather than confirmed physical root causes.",Intermediate Risk Signal,Moderate Reliability,0.2274541101356744,Unusual,No Retrieved Historical Failure Evidence,Review Driven by Reliability Concern,False,Prioritise engineering assessment using the SHAP-ranked sensor evidence and retrieved historical cases.,"The primary operational decision is Engineering Review. The retained Beta-calibrated model estimated a failure probability of 5.24%, corresponding to Intermediate Risk Signal. Prediction reliability is Moderate Reliability, and the record is unusual relative to the development data. The ten retrieved development neighbours contained 0 observed failures, with a similarity-weighted historical failure rate of 0.00%; this is classified as No Retrieved Historical Failure Evidence. The principal model-attribution features were sensor_104, sensor_060, sensor_424, sensor_317. Overall evidence status: Review Driven by Reliability Concern. Historical similarity and SHAP attribution are supporting statistical evidence only and do not establish a physical root cause.",True,False,False
