wafer_id,timestamp,target,status,missing_sensor_count,missing_sensor_rate,available_sensor_count,row_quality_flag
WF-000487,2008-08-28 17:27:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000567,2008-08-30 05:38:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000466,2008-08-28 04:54:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000527,2008-08-29 08:20:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000001,2008-07-19 11:55:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000051,2008-07-29 18:08:00,1,Fail,44,0.07457627118644068,546,Acceptable
WF-000027,2008-07-27 11:10:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000075,2008-08-03 14:25:00,0,Pass,44,0.07457627118644068,546,Acceptable
WF-000666,2008-09-02 06:48:00,0,Pass,43,0.07288135593220339,547,Acceptable
WF-000184,2008-08-10 11:16:00,0,Pass,43,0.07288135593220339,547,Acceptable
WF-000451,2008-08-27 00:46:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000464,2008-08-28 04:10:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000102,2008-08-05 01:12:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000492,2008-08-28 18:25:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000494,2008-08-28 18:57:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000539,2008-08-29 14:30:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000546,2008-08-29 21:46:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000550,2008-08-29 22:49:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000553,2008-08-30 00:05:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000582,2008-08-30 11:18:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-001470,2008-10-12 03:21:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000591,2008-08-30 15:57:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000428,2008-08-22 23:49:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000601,2008-08-31 02:57:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000608,2008-08-31 11:03:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000427,2008-08-22 23:47:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000266,2008-08-18 14:04:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000119,2008-08-05 09:48:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000308,2008-08-19 11:57:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000322,2008-08-20 02:27:00,1,Fail,40,0.06779661016949153,550,Acceptable
WF-000323,2008-08-20 03:00:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000327,2008-08-20 08:40:00,1,Fail,40,0.06779661016949153,550,Acceptable
WF-000328,2008-08-20 09:17:00,1,Fail,40,0.06779661016949153,550,Acceptable
WF-000359,2008-08-21 13:11:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000370,2008-08-21 16:36:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000373,2008-08-21 18:04:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000374,2008-08-21 18:05:00,1,Fail,40,0.06779661016949153,550,Acceptable
WF-000384,2008-08-21 22:25:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000389,2008-08-21 23:57:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000406,2008-08-22 05:32:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000422,2008-08-22 15:25:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000593,2008-08-30 17:05:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000617,2008-08-31 22:48:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000614,2008-08-31 21:46:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000721,2008-09-03 20:10:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-001008,2008-09-22 10:43:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000866,2008-09-16 18:23:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000855,2008-09-15 22:13:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000830,2008-09-13 16:04:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000787,2008-09-11 12:47:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000786,2008-09-11 09:24:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000769,2008-09-08 22:17:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000767,2008-09-08 21:36:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000765,2008-09-08 19:33:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000752,2008-09-08 00:32:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000751,2008-09-07 23:33:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000738,2008-09-07 00:12:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000734,2008-09-04 17:30:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000722,2008-09-04 08:01:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000707,2008-09-03 00:18:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000018,2008-07-22 08:41:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000688,2008-09-02 13:27:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000679,2008-09-02 11:47:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000676,2008-09-02 10:33:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000663,2008-09-02 06:03:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-001451,2008-10-10 15:50:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000652,2008-09-02 01:50:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000650,2008-09-02 01:10:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000643,2008-09-01 23:45:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000641,2008-09-01 23:28:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000638,2008-09-01 23:05:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000637,2008-09-01 22:05:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000636,2008-09-01 20:51:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000635,2008-09-01 19:54:00,1,Fail,40,0.06779661016949153,550,Acceptable
WF-000620,2008-09-01 00:39:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000205,2008-08-15 09:38:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-001076,2008-09-25 09:31:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000005,2008-07-19 15:22:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000174,2008-08-09 21:07:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000136,2008-08-06 13:35:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000135,2008-08-06 12:33:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000138,2008-08-06 18:00:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000176,2008-08-09 22:37:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000007,2008-07-19 19:44:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000141,2008-08-06 19:24:00,0,Pass,40,0.06779661016949153,550,Acceptable
WF-000708,2008-09-03 00:45:00,0,Pass,39,0.06610169491525424,551,Acceptable
WF-000479,2008-08-28 11:19:00,0,Pass,39,0.06610169491525424,551,Acceptable
WF-000656,2008-09-02 02:52:00,0,Pass,39,0.06610169491525424,551,Acceptable
WF-000477,2008-08-28 10:28:00,0,Pass,39,0.06610169491525424,551,Acceptable
WF-000624,2008-09-01 05:32:00,0,Pass,39,0.06610169491525424,551,Acceptable
WF-000383,2008-08-21 21:32:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000683,2008-09-02 12:26:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000304,2008-08-19 11:13:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000060,2008-07-31 13:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000189,2008-08-10 20:07:00,1,Fail,36,0.061016949152542375,554,Acceptable
WF-000729,2008-09-04 14:11:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000667,2008-09-02 07:22:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000301,2008-08-19 10:46:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001449,2008-10-10 12:30:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000310,2008-08-19 12:30:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000657,2008-09-02 03:33:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000556,2008-08-30 02:08:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000298,2008-08-19 08:33:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000685,2008-09-02 12:44:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000686,2008-09-02 13:05:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000146,2008-08-06 23:40:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000297,2008-08-19 08:07:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000500,2008-08-28 23:40:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000731,2008-09-04 16:30:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000703,2008-09-02 20:18:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000293,2008-08-19 06:24:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000098,2008-08-04 21:43:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000284,2008-08-19 04:58:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000178,2008-08-09 23:34:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000493,2008-08-28 18:47:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000719,2008-09-03 18:16:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000387,2008-08-21 23:27:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000514,2008-08-29 05:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000143,2008-08-06 20:17:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000587,2008-08-30 15:06:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000540,2008-08-29 15:01:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000342,2008-08-20 22:13:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000600,2008-08-30 23:51:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001462,2008-10-11 14:43:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000552,2008-08-30 00:01:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001468,2008-10-12 01:50:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000585,2008-08-30 14:23:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000605,2008-08-31 10:36:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000583,2008-08-30 11:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000554,2008-08-30 00:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000575,2008-08-30 09:13:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000363,2008-08-21 14:47:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000555,2008-08-30 01:29:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000559,2008-08-30 02:39:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000538,2008-08-29 14:18:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000606,2008-08-31 10:59:00,1,Fail,36,0.061016949152542375,554,Acceptable
WF-000318,2008-08-20 00:05:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000531,2008-08-29 12:22:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000522,2008-08-29 07:22:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000524,2008-08-29 07:33:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000375,2008-08-21 18:39:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000628,2008-09-01 08:18:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000627,2008-09-01 06:52:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000326,2008-08-20 07:12:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000621,2008-09-01 00:45:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000610,2008-08-31 15:13:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000115,2008-08-05 07:12:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000331,2008-08-20 16:16:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000166,2008-08-09 02:37:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000533,2008-08-29 13:04:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000615,2008-08-31 21:58:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000612,2008-08-31 20:24:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000744,2008-09-07 18:02:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000849,2008-09-15 11:40:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000392,2008-08-22 00:47:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000924,2008-09-19 20:17:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001372,2008-10-06 17:26:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000857,2008-09-15 22:54:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001356,2008-10-06 08:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000470,2008-08-28 06:56:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000467,2008-08-28 05:00:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000874,2008-09-17 07:28:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000878,2008-09-18 01:43:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000885,2008-09-18 10:48:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000465,2008-08-28 04:20:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000896,2008-09-19 01:57:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000461,2008-08-28 03:29:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000414,2008-08-22 10:18:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000104,2008-08-05 02:36:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000247,2008-08-18 04:35:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000951,2008-09-20 14:00:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000459,2008-08-28 03:03:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000458,2008-08-27 22:58:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000418,2008-08-22 12:37:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000421,2008-08-22 14:45:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000186,2008-08-10 12:22:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000450,2008-08-25 09:29:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000215,2008-08-16 06:52:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001012,2008-09-22 13:03:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001016,2008-09-22 16:25:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-001140,2008-09-27 20:46:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000436,2008-08-23 05:58:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000246,2008-08-18 04:12:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000239,2008-08-17 23:04:00,1,Fail,36,0.061016949152542375,554,Acceptable
WF-000842,2008-09-14 20:00:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000828,2008-09-13 12:48:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000488,2008-08-28 17:32:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000101,2008-08-05 00:04:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000478,2008-08-28 10:32:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000400,2008-08-22 03:18:00,0,Pass,36,0.061016949152542375,554,Acceptable
WF-000002,2008-07-19 12:32:00,0,Pass,36,0.061016949152542375,554,Acceptable
